id,T,recency,frequency,avg_monetary
de8ce480b6119f2835ce8ad07c326793,400,246,1,120.0
dec5217f924eab1dae338b9b54f53558,259,63,1,59.45
e5f19a93cf85b13edc0376d90e4a0ba5,150,112,1,20.4
e9c905c9d93eadb270434d5f1de50fee,222,95,1,212.495
eb8ace0670e08632f5fe8977b669530e,427,141,1,25.495
f091cb60c97d35a42101a95cb825f821,42,20,1,131.94
04be500031efe43d2defff8c41810543,240,25,1,109.45
24391449252cf6db04ce271b2a208d83,191,51,1,159.92000000000002
3d4f12dece1264e5d6321f1b7f003336,217,206,1,20.86
6a9e15d6fa8ce1cabf193c21aa577f64,93,63,2,97.23333333333335
c988628b7bc5d9c645eb7a3a66f31b46,227,37,1,66.45
ce41a50f9ff95ef577cb759483fe9165,281,199,1,69.445
d6caf670c8bf91aed723f242cafb71c8,418,295,1,73.35
1a68c22c23a52a35f499dbd3c5a020a6,392,26,1,99.95
1c628081cb579ed6035b9aa8614e69f4,157,52,2,56.300000000000004
394ac4de8f3acb14253c177f0e15bc58,256,236,4,126.63200000000002
46ed126bcf1df6e195dbc63d7c320983,471,457,1,114.9
51d121ddc025c1b70f8f62a1b727aecf,455,85,1,92.4
549a24530925587e2faddb35f667e458,443,409,2,136.54333333333332
a1c61f8566347ec44ea37d22854634a1,534,524,1,54.94499999999999
b64064e3ae051f50b6f1eb12552d30e4,495,286,1,37.7
e1b59a2032b34097d0c1c8d320f40832,586,311,1,139.45
1372bab98f9966bcd4a6fa3e6df6dde8,379,147,1,109.9
7e1681f9bb31800364869a2cdbe289db,287,84,1,215.945
913e4a0664572d0652473b98b808e7b5,298,90,1,118.95
c4de6c1719eff03b6d30aff09571e272,309,258,1,86.2
f4d1502ace38b0df6f052a5544add9f4,298,152,1,165.44
01f2285f85a1c603eb7ef755ad311769,493,397,1,214.0
0e730550dfc5d7f1cea73484bb2e0249,194,12,1,79.45
1b2db8ab2d8e7b84b5455736fc9713f2,481,7,1,57.345
4e23e1826902ec9f208e8cc61329b494,699,524,1,78.95
595ee036d3a69e80934a9b3618834085,201,35,1,137.25
5d323409404dee6bdb0f6cf9ef828dae,497,433,1,89.325
5dbba6c01268a8ad43f79157bf4454a0,290,91,1,179.59
62a25a159f9fd2ab7c882d9407f49aa9,371,100,1,182.45
68f412bbb674141ab49ef13b501baf45,278,229,1,42.45
6c70bee45f245a4ebeddb2ece21b567d,489,61,1,271.0
e6da0e9bb3545f5468975a2cf67ce246,538,29,1,34.9
2ddc001b620bd90d0f4378cfde1db887,339,186,3,105.5875
53100f780630b0755dcdec40f673abfb,477,298,1,44.2
5941ba7f91b519d195e16e34fcf61bac,310,217,1,79.44500000000001
69aab61687fa416ef601af332bd0ff0d,592,356,1,54.95
8b51f29aa215ec74a25baf5bd24ed90c,109,21,1,220.16
8e2055281d566229b5926cb77be54f81,473,52,1,37.4
8f42e9cb526d4a8ea42877dac8c86453,326,35,1,59.9
a6ea57f856565adf869941339028fa05,284,61,1,139.55
aebdb8f05f5ebf99f858c1a75fb7035a,131,75,1,149.95
bf7e07e4ccc7df0889db4653d60c3f27,155,3,1,13.99
d05fdf65460ea1bf8735cd5843c3d97d,544,369,1,140.5
d42abb03c8796ea293a48772c24843c1,411,205,1,90.65
e06e62694cd8ce637a1c3f4a624c647e,504,134,1,309.99
e0a435b6106cae0bc42a2cef0565b622,386,57,1,42.9
e7688fef5438be571d0c39bbb3e8e998,388,77,1,27.445
065938485846aa5adc196cb536de42e0,455,262,1,192.45
0b402d6dd50694a118c642448e2cb086,498,216,1,89.99000000000001
233c8f191c45cef30af148a82ac70020,440,2,1,75.0
54982b0c374191195d5f433c7cccae90,48,19,1,494.87
58c1b085b54c03a1f1ab5f13d64c2b1c,353,1,1,1499.99
79c389f4fcc007dfbd1f317f29e85030,230,106,1,120.0
7f3e8656011a9b8d6c12df5991ca69ff,63,23,1,41.5
a278e5ab3d212b2c8285bdfa911b25a7,189,112,1,112.45
cd04cd9aa9eb0b51b40a2b124f3a93f3,348,26,1,109.45
fb7e29c65321441231990afc201c1b14,13,6,1,134.345
0bc9c245cd69735af23eefdd89d74e7e,425,69,1,89.95
208ed8bf578938c97d49b3429358a424,271,59,1,82.44500000000001
7a40da3af7a607c7275b9b8f71d730c7,290,160,1,154.945
bf1dd33f93c58ea45d677d7e871e098e,146,57,1,499.95
19cb65cc7310ae4eef4f15bb70539d01,240,57,1,53.0
21bde4e982c4681021edabb899bcebfe,283,22,1,580.45
2878289928927b75d078057c8d91405f,542,303,1,149.9
409379e6e577c89589dade402e6c2522,467,280,1,149.85
475cab480951109dec3ad6f770167fa5,428,28,1,74.645
4e15fee963523774998876e3624952f4,29,12,1,119.495
6f5c52ea47e32b73958b0ac0f3c34e88,109,9,1,18.195
86df00dc5fd68f4dd5d5945ca19f3ed6,453,127,2,733.3333333333334
8c532c86e424b28e85997dd891e26d5d,468,163,1,44.945
9c18cd0ba86443dce5c2e5157cbd2eff,335,237,1,79.4
9f3495fec7de50e7f0e31d3f1ed3c526,159,99,1,37.349999999999994
ad155bc0931cb6bab63d4ff2515c3159,93,55,1,51.475
ae44510fbe1ff7826298182f9f21aee9,170,3,1,143.4
b08fab27d47a1eb6deda07bfd965ad43,365,15,2,134.9333333333333
d059a0ec4c911c7abb10602099670325,588,187,1,113.025
e208e280c8d8debab258793b0ce264ba,136,4,1,82.4
e2492e4188991b6276a4a62a287a5451,215,68,2,183.66666666666666
e68e1b61896163cdd7f8e07b2ae814c9,141,1,1,146.89999999999998
f565c1cbc438d2561d40d780f1da28c5,314,32,1,36.9
f982853f2882760f3a52e7bdfabb1080,147,54,1,125.05000000000001
fb920961e4d8e55fd9c357976a611765,528,456,1,21.4
1d39a7704cfb79b7cd820bc83e3de161,77,20,1,22.99
22ac8971f405f9520b3e7cf37e042ee7,217,195,1,76.85
30d2d6693d77801c2bcdfafbba202462,194,18,1,72.105
35ecdf6858edc6427223b64804cf028e,395,238,3,98.465
a865a3f8b39809ab1ba53cd0e8122999,244,14,1,65.0
ab58f2fb5f71caac6366303095c0cd41,362,240,1,111.695
b7b68a8bb6ca48aefdd5790e04cda817,183,101,1,109.0
b9fd889214fcb1a45e4cd51f5af6cba3,421,266,1,103.87
cb4253d36367737b6baa4f8ca58fac62,447,323,1,58.45
d24e1d0902dac57dd313bcf4f9c80160,404,270,1,67.5
e09e509936d44d03ec876c40b0f6dd3f,259,120,1,37.445
e12f7f1e96f1f9f6361572028a1fad5a,380,71,2,226.56666666666663
e2af42f42a86805055a8e71af58ee71e,465,161,1,38.945
03dabd77cb0ed7a26fafe19e36b67742,511,34,1,24.49
083ca1aa470c280236380973a48f77c6,403,381,3,54.720000000000006
0c10e674d1504f959a7f2e504148c296,312,180,1,59.4
198ba72088fecd3caeaf2dca0addcfb9,215,8,1,139.0
251e658613a224723f8a077946183b20,300,11,1,167.45
325e19085f3017b73be3d9fd98a93301,593,12,1,49.0
3504bea0c72ad9e945b63f889702d2d4,462,203,1,65.95
4307ca57b237ef2790e2a99ebcf3c7db,213,2,1,148.39000000000001
5edb5e94dde197f8fd914eec2975b891,471,3,1,16.9
5f80e1b868be57e4d50ae6bbeae78d77,343,154,1,118.94500000000001
917de9fb824d070a7f1f4db097cbea8d,474,1,1,54.45
c499023d38f0db1bcf3db96b3c8a5dee,455,275,1,39.4
3b93b770a314d48d7f698a09cab03370,70,9,1,98.93
4c93744516667ad3b8f1fb645a3116a4,355,31,1,253.26
58075e17e770fc08571c3e0f452f6a11,442,16,1,88.62
80636347f037db2d8e3cbe3b7a34c120,70,21,1,36.5
8b4447c69feb2b408e29edc0fe9d0253,281,80,1,93.28
8dc4412f2ddf5ffee6cf50e6278b37fd,315,101,1,110.195
a2d2201f14b81eb836de9fef6d305311,55,35,1,94.99
d270eb25f6d487d94778d358b01c651f,446,66,1,16.425
d8dc373219d0f95053c8d65df85a7f1c,83,56,1,128.895
011b4adcd54683b480c4d841250a987f,378,177,1,91.715
151e9edb34867eaece4d6e7ae188f261,152,76,1,198.9
286d8f01f94a8061cef05c7c49efd8a9,302,76,1,49.495000000000005
30b782a79466007756f170cb5bd6bbd8,561,525,2,45.82
3fe3e628c6c7a15ae96416826a4c5952,407,390,1,184.495
44adda057b51a700d1e287783b02516e,134,20,1,316.995
5275b2f97b9c995d3d05a58610c0bb67,282,7,1,99.7
5eefb861d4921a3e628bbc65c50a480a,548,518,1,97.94500000000001
9935b7e2683de890a208026f020e54d3,523,283,1,123.95
be33ce67f6c02b468b94afa895a955fe,234,121,1,144.495
c4a0864ef7d2deb7cdb86898faf6ffa6,264,51,1,24.99
e35b2a3c980b6e0fc66c66b8e1122e93,329,148,1,599.8
0df55f5accedda71bda8f4c7f590951f,275,73,1,207.4
10b442e762ba8a5ad22de5ba2207e5f1,155,74,1,49.8
12c54f6dfd4b723a6c76c4c989494422,397,49,1,134.9
18a65d67bb184e736656cc017f09f7b8,195,51,1,89.53500000000001
61fe766e454d5e750b33250035b4311d,109,92,1,179.395
7c4b40bb2b820e20b226a5a615e357aa,313,34,1,37.449999999999996
88c11a241bcbd239da19623bb23891a9,175,133,1,79.0
bd9faf610de6660a02b39510406c8e9f,299,226,1,67.495
525cda9909aa001ebed396f6e55eae01,53,25,1,842.145
56c355e615aa216a8c404c4f3d22383c,104,23,1,15.0
56e80e4b4a777631c5399e3fd0d6ee85,160,13,1,76.0
719f18245d86356b20dbfc6ebff6498d,420,342,1,87.44
75c7cb4037146f5c8e95ade4214396c5,350,115,1,326.95
8cd6f80d3c3994e2060d46ec07ff0b0a,234,212,2,111.93333333333334
8ffa5e9fcc3da23113128e94d1c75706,187,2,1,151.95
967eb85deeab5124df2165cdada917f3,433,161,1,71.49
a783997c6d6e57782d4d2dcbc5c9edaf,519,338,1,124.45
dd6ca4bccbd21803d32139af5b908fd7,355,89,1,62.400000000000006
19506c32fa96c6fa4505b4e3ad453b7b,59,23,1,27.4
42befda568ea0df110b6cec63c233bea,330,165,1,105.45
4dcabe94c61f202327839a734955b0cf,183,2,1,156.35000000000002
5192c897072033288df55bd01b0e5737,274,230,1,109.5
9620e26af0dfec5a16a52cd2afa81717,533,140,1,119.99000000000001
aab0cf2b7b1d9c3fd242397d73ed044b,452,237,1,49.5
b39dde6dd619943190a8cc9aa6db38a4,530,334,3,170.39999999999998
b6c083700ca8c135ba9f0f132930d4e8,364,83,1,64.9
bc2387c48428a2e128eaa3d5b18b3591,590,46,1,57.400000000000006
bf6656ef50e6fd00e7517b01d615b4f3,552,178,2,79.24666666666667
d8ca95d946a44bf4af460bc5eea8c00f,162,51,1,97.6
0c8ac932c65f67489929f9164a86606d,366,46,1,135.95
2b161eaf4956b131691842e87b3c39c7,189,14,1,97.52000000000001
49c6b1ee895e59043bcd5e2135f08355,309,207,1,79.45
562b3bca5a8903b7451462b6e7aa6082,258,235,1,32.4
688d5274462f91fa0332582b748ce41d,540,303,1,207.45
77784ec016bfbcc51d2394d1632f0d3d,382,341,1,71.73
8da4f8884cb807a1a95dce688436b0ba,153,20,1,35.9
999bf1d2709dc80fcf55a92805ecc34f,489,22,1,39.9
a4e8a2fb3d4d783c8eec5bf1ea80d3c6,248,78,1,162.45
bfc84496b1100cbbd83a6f8087526168,486,45,1,125.48
e11a1b428e150830944b665cb6b2d5da,313,53,1,134.98499999999999
ecc6d0f3eb9435df737e1f0d9a1c6d3f,217,87,1,199.9
1d0be6ff723818bb810023b236405017,161,125,1,29.9
528553785a32652e5b1f5dc33899f754,314,47,1,110.0
8e714421b31bf0865e55be929d99384c,216,154,1,24.325
c4cf9b10d2668bfabb498d93004ab4a0,291,15,1,97.49
c9f3502cccf5585cea25aa7de58f6cb5,334,210,1,466.11
cb36d0f12c99d07935b706269045f613,527,432,1,82.445
cc47f99364c6a2b50a87c1bbb3e4f0f8,222,70,1,149.8
dc450fdb03562a6d52752858f7855348,571,6,1,233.39999999999998
e43e7031cd89dd0ac61dd44b840c311f,272,245,1,96.775
f3d7cb12e7dc54a424d935aae4426461,524,374,1,64.45
f8bffe1586fdae62dd3646353a25f958,284,97,1,138.33499999999998
07b1b60bca2b6326fa2adb259ea4a55f,162,44,2,63.46666666666667
270c0ad2a232e4a10be51000bc69eb03,66,47,1,26.4
39ce02a045b8e7b0329984df3109957b,442,100,1,49.0
5f45aa4ef9b8fb99b95d33a970bb64a7,398,272,2,47.89666666666667
74cb1ad7e6d5674325c1f99b5ea30d82,372,218,2,111.5
819c65629034acc8a0e1c096c2c6715d,94,59,1,164.9
8bb910cd8c3b29e4acf2e94e3aaffbbf,278,8,1,522.45
91c0ed5fde94a56b99e4ce6d43d0d6be,195,6,1,82.45
995facb032e4446a511762f5f842eb11,334,151,1,64.9
a3ad86e859f1d0466bc1beb77fdf218c,106,72,1,110.32
c27a30338b5d9d59399825f77e7dcc61,297,212,2,102.66666666666667
eed4189bfc1ea0c708e927cf93d63bdf,284,47,1,198.95
3725c5b8c1cf5ee69158f66922a862c4,191,175,1,70.745
5f435bbe57e905e19378fa56b60e9d16,279,36,1,59.849999999999994
6469f99c1f9dfae7733b25662e7f1782,350,282,5,110.69999999999999
7e75aeef30d7e9d4ac860fcc8eaa8812,401,2,1,31.045
850a172dd946b18ddca4a71627fe32e1,420,100,1,64.5
982f532d3e8e8177c57361a39d1b1492,172,27,1,49.99
bcc9a08b533971412be737fd5bd918b3,465,185,1,178.03
29ae9e23943929ef3f3951a883462955,179,42,1,64.5
2f293b442348c20d12aa4537bd3d7234,138,33,1,144.9
377860a7242c2e503c926b76ab6e0a65,468,229,1,23.9
4962136f755981b83b03f476e66eea7d,695,398,1,72.55
5735fac0e3e12fee0b0545828a977acd,560,129,1,143.785
5f2a213343d506264f78cb82dd914434,567,114,1,197.45
5fb5bf48cd408d971f873069e5178898,486,171,1,104.995
97981245c3257ea9b14befffd560177b,388,33,1,103.895
bd748b6890efcaa0e79187653b2d6a91,139,34,1,79.16499999999999
e4419ca71e493f57fce5809d2039e9ba,336,1,1,37.394999999999996
1118a7bb7ba893f10740e22a23aa5bd9,389,158,1,29.605
1506abf10c09a2872e24d79f33e4eb12,176,24,1,224.495
49eb3e27a6fc361609658d710948cef7,212,97,1,75.45
79abd55efd139ad036a57558aea211e4,349,105,1,76.275
9a57feadf40027e677c373d70108d57f,470,95,1,51.9
a2ee01609cebac76651bfc4814f5500e,133,46,1,61.495
ade4eefdf0232fa26f1988cb56edc58c,278,54,1,86.45
afed5a21e94b4e3e5fbe6c7e4bc92f4c,284,151,1,167.18
0d997d092f93b5c58d0f9b4bd0643d16,283,6,1,57.400000000000006
24115a0c9fc9115c586e54fd5f42e8d1,368,129,1,77.745
3d75cbf8643a1c15723adb850fb5f928,233,48,1,51.745000000000005
4f4943d1a8ac2c4a65d4fba25ee8c0bb,107,29,1,38.19
52597838f6c178b19b961b068d048c71,468,98,1,182.0
71e1f051740a6d2fcdc204e989035526,470,242,1,80.0
8dfbc9064378d19ac99a21ac353072d7,363,44,1,235.755
947c249c7f31f3eae2bd05454e1b2040,481,1,1,183.495
aaf00c4cf40ae5b125c7f169dcce2fa3,465,256,1,47.45
bc0cc7fd03864119501b931413dde0df,121,3,1,69.99
d42d80a0e58167c0dbb59315c93788bc,343,266,1,72.95
f944ee56d8467517955c2ddc7b0d486a,415,108,1,133.6
45ca4053806ecd0f595c633184e0ff61,435,296,1,424.0
54c7b4f48fb9e911bf328bf9884ca61d,449,50,1,49.99
6f8e7d40046694539c87b98cb5096a28,110,7,1,29.985
75e750a6279d55f7137bb9e9bb8662cf,344,66,1,53.45
a9e4348b76f85861ada324e72dc92aca,267,122,1,154.945
be08ef2ebaeb41941a53aa75db874099,286,4,1,24.445
bf087cbc0138d7066e1c41d1a97973dd,73,5,1,160.0
c1d43ef6f70aff50201a1b882176a346,518,25,1,214.5
c9ec7638cb8f2dd8e4439fa8374d89e4,361,114,1,59.94499999999999
01886ef98f995e4f2dd75a1d04c97397,281,102,1,20.630000000000003
0f5ac8d5c31de21d2f25e24be15bbffb,285,4,1,626.175
1af3dcbc89998031651925e3994eab18,436,280,1,45.995000000000005
1b6e96ed99cb8d135efe220d761bbd67,531,511,2,23.563333333333333
294e0922aa06792eea5094656727c0bd,489,17,1,169.945
2b952792a20f6076f6e7a9c6a27ade02,456,173,1,48.440000000000005
6eefa309faab7725bf4b9dce147e4ae6,399,156,2,16.266666666666666
74fe4e106702770ef728399ce5da503a,204,110,1,94.955
91687e2315fd578c976f37533a7d597a,565,282,1,36.31
caa3d56b7a6777daaa2793053bdf2309,379,104,1,32.495
cc0472ed54d7ef34d66a4cad6bf2e666,373,182,1,84.4
e68365f0fec5a377bd6f49cb444e453c,369,34,1,159.9
ec1a46ef8409aca3b3f94b01e02d6582,166,13,1,105.0
0f9349a9da479b7e02c4cb4a0c73fb47,510,305,1,26.08
18186af785c301b05127a291eac901e1,297,215,1,42.9
ab6ec178286e6a6d70e9bfe90378bd95,130,54,1,11.245000000000001
b3806e7118d02476c96b3dd8578dd07f,540,44,1,74.9
c4063084f01f085897c04bcbd81fcb69,390,253,1,346.4
c5400d2fca348bd1313426efe4b10a51,238,103,1,83.41
e05757dc57fc38f5156c82e9e4444f8f,280,55,1,238.995
f71da337f7e2b3a70c74fa505f0f6ac9,185,171,1,29.990000000000002
08c07c761592a71b85136aa4fe76a6f4,389,238,2,116.0
142dc6250eac579893595d9889411834,313,216,1,106.0
18e3d276253780b44b5b7bf83f6785ec,489,209,2,43.900000000000006
330fdaa06f93c0c6ffb4af7d79c1ef12,372,296,1,37.53
3633902a0addd1ffc74cbc13d96da288,77,32,1,87.895
494e887fef923d79982b3c0e1ab49cdd,194,157,1,222.595
6897ea9a949c1009af8cc38e691f260b,34,1,1,120.0
71d790b151c0349e5f5b2fbb4fbe1321,265,136,1,65.345
91352e06066eef42b60b24049ccde4fd,179,167,1,77.95
c143eafe10719dcc7dc0a855b2e3554d,315,120,1,443.72
d64023c35e5c1452ce568e993ac12c86,196,118,2,73.33333333333333
e2c87a07e54c863d60af789a9233bdb5,414,221,1,122.85000000000001
e4d18909afd252a0289765acc614d3e0,340,283,1,244.45
ed4c785e11a78a73c48fa3af98008292,420,312,1,165.745
2b0d2a4ffe3906cd18019c2463cfeee9,84,21,1,249.49
37cc3e75e39bb11d75a1982ac0d07c17,578,21,1,34.95
3a2681b8e4c9f2171aaade5d578f2cb7,114,87,1,134.4
6a583f4c6790a4c8330beb7612e17f42,125,5,1,80.85
78fcceb499ec9008fcecbaad21efefc6,371,18,1,95.9
b0b057559c54c99e41a21c40c08f7780,547,91,1,100.495
ca6d9bc2e717c2a0aa19d77a3bfa5398,503,78,1,599.0
1a281fe9f53ee457dacd2c9e8ccf861f,397,327,1,96.2
1a328a664417dc7cbff0ed7df49f5a3d,542,404,1,105.215
1fe11e8f0fa5bea7416ec09d6e8d2b4d,572,11,1,147.4
723bb8aa118da56cd7644aa593d197f9,197,123,1,168.5
ae11ab40faeb1f8b85f6308e052bd710,186,68,1,114.9
d26c616e241736e0c1c1ab14150239e7,188,76,1,257.95
dce6dc77c19d239bfbe9d77dd4d0ef98,194,69,1,70.95
f31ac54af6af7097bddd1053011e7a3a,302,272,1,101.345
f7b981e8a280e455ac3cbe0d5d171bd1,620,13,1,10.9
070acf4df1234a6257809e4e79644481,313,265,1,436.995
084be429c23e342acf5084ac6156d22e,133,89,1,69.2
2f7c8c8386941ce0ef458ca7ff304123,418,37,1,94.9
417021b1b4553c55daa22f17dbf37cdc,159,2,1,89.85
4c4b5dc90eb4e33188153ca3e7999f92,151,2,1,579.99
556ffcdd6185be1c44ea83be3b1b5f86,396,320,1,151.995
5a689ab0069d25bc6c2be47d4b3863d4,62,21,1,49.75
962c6b5225cdd53c41509bc38d3a8217,234,31,1,149.695
a72a2d4e19868dba726c0e6f49198c7e,333,312,2,129.29666666666665
b197f4af65829575f2f333bd0e9fd204,353,28,1,84.9
d5b4fce33a7ef8e6025bff334e6bbf1d,137,39,1,90.95
115030e27b9970683ad81cb05679157c,146,41,1,77.24000000000001
24fb2954f8c6cdb4b900ed8db6dc88e2,460,177,1,81.895
25a1ad8a564d758f233c587cc657aa4b,390,277,1,222.945
3ff874206f1d7d1e3ffe12bc9c88c27c,396,361,1,44.45
712c4abfd9b054e7872aad2021a4aee3,302,11,1,209.0
71b14aca95bfbedbc5746d2c0a92d8e2,288,2,1,170.0
a253d10c681ebc4ee987907d2fd156ce,162,49,1,193.95
a82d9e16794b2921f600796767322a9f,497,22,1,162.7
ac2606825161d003acfbe4f43af273b1,165,1,1,59.99
b52b8debdefe66d4c0d7f44d9b4ff088,166,138,1,166.98499999999999
c04a6c1c190e47ec62b4bb139921331a,418,398,1,19.3
cc2bef54fa72102dca9777ff483f75a5,336,275,1,195.0
cef42836ff25476d55c9a3e58f8da99d,39,5,1,67.95
011575986092c30523ecb71ff10cb473,199,60,1,91.45
35e9d2caa31b87cc3d1ad10d72271140,432,12,1,34.995000000000005
4820f42c8203dcad5d2c17cf363048b0,382,140,1,144.45
4c5ae17e8984ca0916543b159eac0f2c,385,5,1,265.0
4f88e6285f805c9a823ba23291a65ca3,295,12,1,52.45
86bfc49565a9ca52fcbf861fcc1e67a4,242,158,1,62.465
93dabd0fb48bfbc6e14aca0432ed0717,415,12,1,45.9
96f9204de777192f8feb7776d3cd09b4,85,59,1,99.9
a0ef77ac3d3662b055dc12b045da37ed,405,156,1,83.45
a4030b5e97ffc14114e66d82df860f6f,533,438,1,24.4
f95de29d9e810e69f55626ff1bbd4d60,257,16,1,49.0
f97ab9c166ca8d6f5313653ee439a6a8,149,134,1,21.645
0333b2fc6ba7014702e08ef613850270,376,74,1,25.349999999999998
213b36024bb0b8261de0ffbd652ebc34,104,3,1,189.45
25bd804c580bc1ee0c93d073fae09a84,283,26,1,49.05
4f0c8db463d2261888faa81900eb33c1,167,101,1,56.985
6668e1ae499e2e9be475b7f708580232,471,21,1,98.39500000000001
801b53359d2880a9bff63574103fb74c,131,11,1,94.95
98d9a0f7e940e0750fbf72f9aaab1210,485,342,1,62.400000000000006
9ca25c67e315e2a59b00eca2d4797734,233,188,1,132.245
9f67aa18a87ea9a76854deeb9385c011,90,58,1,103.35000000000001
b248c92ec54199bedb1d603e0e6f98c6,284,89,1,721.3
ec8d6e9f822cddd2f1408b764cd173c4,145,36,1,44.894999999999996
0f187f58097c5431d5244e1fe1383884,360,120,1,56.339999999999996
121b5a0ae9d09a2ca5e8090fd2a00a58,551,51,1,58.45
191e0f453bea7f50ce1fcd514af38835,393,97,1,39.095
2ae6a57dcdd2f1424598fc480cbf698a,199,1,1,192.85
5b59166412dd5595f77a43b217c39132,280,162,1,28.445
86b59358310b208f822e416e59c96672,391,125,1,104.95
87a7c3090f96d9da963125a0d7f8193a,572,123,1,94.44500000000001
94e5ea5a8c1bf546db2739673060c43f,699,581,1,76.39
1dcb4c54d17855c39899eb445551501c,341,252,1,64.45
2ac6f6d09c75bb721defa2eb7a4f52a1,358,50,1,21.9
7589544c08cc5de364cad85ee73f4b63,289,217,2,64.5
7779fdf670bfe673e064b9aa5447674e,468,71,1,64.495
7b05e0471103ce0ef346e87c357273fe,238,199,1,54.9
88388502f20df20b31ccd1a4aca9e898,287,9,1,34.9
a1044dd75b74fbc485b040575a14acf0,266,8,1,831.5
cabef558b42bd1d2578afc81048e8415,243,94,1,32.445
d387ea85dc301a91740e31360d355686,224,125,2,405.6333333333334
053b7090271ed4dacbfe0afd6382bbab,400,59,1,34.93
0802a1a217680f13264a70ddb7220823,574,10,1,78.5
09831ff6ab667f42521bcd4c22dc755c,171,8,1,133.64999999999998
178a58ded2b9be43b90300e0e0e8e66c,333,35,1,65.45
17a2d93cb1aab45e3d21d5eba7daaed2,434,174,1,173.75
1d7e8be24bca64576da891970638bfe3,141,98,1,99.875
67466b5877fad6f2279c1fb634c9aa5c,443,83,2,196.5666666666667
67bddde1844b238fe25995cde1612b4e,131,62,1,76.9
78fb70b5aa609b4b55c6ef3d0cb51faf,405,125,1,23.4
a53c5bbb7be8b7a0f586d31c2bc499ef,26,15,1,169.45
ae207cf8119fd10e3b9ac24570089fad,441,75,1,124.85
c297bb9230dc3152522d0c2b4caa7a1a,274,79,1,204.0
d44f553a3663a6323c901cf1f0a47c87,56,48,1,89.95
dc6502a8fc5ef5239994a36192e7a0ca,316,198,1,159.695
f8af7fabb3e9e70beee01db243cd3eaa,293,51,1,23.8
07bd3d18ecba2420a8934b34a26f157a,140,2,1,82.83500000000001
25f24493ded5ebebc26a69b5db344e35,296,105,1,89.99
346534c8088852932d947f4b8fea3959,454,49,1,232.445
388661387449408a9ab88ea55c9f1a0f,398,215,1,163.935
61181b9bc9188678b5991d89064dd961,557,229,1,69.95
7ac70e85ee5c115fca1147ee0f59616e,62,16,1,164.0
851eefea71a07755f017e75fae31f2fd,379,78,1,31.945
98758d88bf4b8eef1372ddee45d63178,516,164,1,459.55
b4b0901bb872cf9972b32a05733b3394,116,79,1,181.81
c9b3b24308b1a4587ffa3e60fafc2b1f,531,228,2,167.66333333333333
df5ff0c899dd19ed568e3e0f716cbe20,187,53,1,139.94
eaa604ab9f816252edb7a8d297f932e5,301,25,1,694.0
fbdd85f919749a8e7a1290c6452024e3,456,15,1,68.5
0c9abfaffa0ae7587cebfdf0d680e3b7,354,144,1,25.0
0fd475edfa0b61c59ecde6f89c21dedb,385,134,1,109.8
6fe09f77ec8e29ed4e619c6841f6479b,291,201,1,124.44500000000001
7ec0077665fe9020e7dfdb05b2be0162,311,14,1,96.495
8ea95e0fc3da49749b66835754e2062e,322,102,1,118.245
9cc73b2f1f13d58e4e11389fde3e2402,49,23,1,101.995
a61a0484f0c42f81f6299b8d89123823,29,3,1,53.435
ab744045d2445f5bae53b57a4b99bfbf,338,77,2,74.33333333333333
27e86d2ae0db33b8d242c9251067d97e,501,84,1,42.945
2e0a2166aa23da2472c6a60c4af6f7a6,562,252,1,136.35000000000002
49e6749fd8bf4a9218457eb19a92e200,506,233,1,209.445
54732c804725f94304b9f2d1107a3d6e,390,219,1,190.995
6bf558c1aae5004b6a410c3294c5e119,66,11,1,84.135
b079e8a1977edd900b4522be9dec0245,260,38,1,145.0
d0f6a442ee95ea8674c2d8ba325f41c0,156,28,1,374.5
059d1f5650f05d9fed9a6d941593f9b4,244,74,1,49.985
09baec50afccbb414f24bf8e0bc7c020,275,164,1,333.4
272f0ffe236b0bf765e14f5a2b577a6b,215,182,1,148.95
33b141e373b4f251b033f9ed33d6974d,328,201,1,91.2
5d7ebc17bf6d80838b3b42da27e0a5f7,260,117,1,32.495
9bff67cbd491a775eb1e262b778da4e6,250,19,1,149.5
b62777d3969196b3329205b4d8e1ba0a,393,3,1,27.49
bfb33fedf91eb21f6d32ad5345989a6e,433,112,1,115.95
e246473a236ca29747182e7986dbdb7a,351,134,1,554.9
e374f0ed9ec35b9af339460a75c4d096,495,296,1,321.495
efd22f5f8fc7e5035a4f48bd92c0c69c,528,367,1,17.775
f7d7fc0a59ef4363fdce6e3aa069d498,442,295,1,62.44499999999999
696fca7af7f751e1749087433a92c790,107,63,1,59.989999999999995
8a1e8b556fd5feb59a63729b5341e71a,45,2,1,461.44
a0e0770d529c5da6dd71d5be8620aa3b,477,23,1,56.99
d567f29ec5fa447c99e949f337f3a35c,377,114,1,66.445
fccfbf734a92029859c4fe58eff05114,582,58,1,148.99
21560f93adbd9ada040a40909ac8619d,379,87,1,184.315
24259224caf748993c177ebf964c2e6e,271,39,1,93.44
2e7c511f54e9d94776c606007d672a22,148,1,1,299.85
63cfc61cee11cbe306bff5857d00bfe4,481,382,5,96.635
8bc85b1061383d0dcd4e995a726da763,448,159,1,139.4
a5c806ebe5b25d0ab1e7f0da0e17d6bc,580,71,1,114.445
aff7f8b5669fbc5d6f6097ce45e63b19,475,414,1,69.94500000000001
